"listing_id","id","date","reviewer_id","reviewer_name","comments","review_scores_rating"
22273359,234087709,"2018-02-11",829475,"Patrick","Amazing place!",5
22273612,223625174,"2018-01-01",7625396,"Miguel & Fernanda","Shane's place is very well located in Brooklyn with plenty of food and transportation options. The apartment is bright and cozy. The bedroom and living room are large and comfortable, and there's an awesome view of Manhattan from the balcony.
Shane was very thoughtful, and gave us some really nice tips. We would definitely stay here again!",5
22274388,224886594,"2018-01-04",162781637,"Johna","Awesome place to stay with plenty of room. Mathew was great with communication and we encountered absolutely zero problems during the trip!",5
22274854,223639151,"2018-01-01",162738762,"Louis","Very nice location. Walk distance to NYU, Soho and Chinatown. Inside of the apartment is nice and clean and organized.",5
22275253,226789789,"2018-01-12",119133562,"Todd","Gabriele is a very kind and considerate gentleman. He was accommodating, quiet and helpful. 

The room is large, well heated and extremely convenient to subway, restaurants and laundromat. 

Great location! Great host! Great value!",5
22276538,223577980,"2018-01-01",115854988,"Artem","Great location, but the whole place is cold as hell.",4
22277233,223613058,"2018-01-01",5209091,"Coady","Had a great stay at Karly's place! It was everything I needed and more. Very comfortable bed, beautiful room, and a convenient location near the A and C train. Can't recommend enough!",5
22277909,225182553,"2018-01-05",135119552,"Michaela","Nice apartment in a good area, thanks for letting us stay :)",5
22278358,224614551,"2018-01-03",153575939,"Emil","Wonderful place with a even better host. Thoroughly reccomended.",5
22278941,223703613,"2018-01-01",1363944,"Manuel","The apartment is well located and very accessible to the metro station. It is such a lovely place to spend your days while in one of the most amazing cities. Ri is a great host, very kind and so easy to reach at all times.",5
22280822,231109058,"2018-01-30",162416207,"Steven","Matt was traveling while I was there and he was incredibly responsive despite the time differences. He addressed the only issue I had promptly. He was also very flexible when I needed to extend my stay.",5
22281732,232640525,"2018-02-05",75903991,"<U+967D>","Very accommodating hosts. I won't hesitate to come back another time!",5
22281888,236549988,"2018-02-19",90450139,"Clarissa","Omowumi communicated with me very well during my entire stay. She showed us around at check-in and was very accommodating for all our needs. The location is close to food and a convenient subway stop.",5
22283652,223724083,"2018-01-01",42878549,"Yoon","Enjoyable place to stay in downtown",5
22288577,223720068,"2018-01-01",163768736,"Ivy","All things are good! But this apartment is kind of small and old. Nice and friendly host!",4
22289665,223602132,"2018-01-01",1892308,"Alec","Perfect location, perfect host",5
22290580,224252635,"2018-01-02",162865581,"Jungeun","Great",5
22291416,222712734,"2017-12-30",99948148,"Julia","Ashley's place is stylish and very comfortable to stay at! She was really helpful and communicated at all times! Right around the area, you'll be able to go to many great restaurants. There's Brooklyn's best cupcake place to Barcade nearby! Public transit is pretty close, however, since it was super cold when I went, I just ubered everywhere. You definitely get to experience Brooklyn if you stay here! The place is super clean too. And trust me, you'll love the interior.",4
22291938,234673730,"2018-02-13",165915129,"Kevin","Great location",4
22292865,236123487,"2018-02-18",116947020,"Kareem","Shalimar was an A-1 host. She answered any questions I had abruptly and made sure my checkin went smoothly. Would definitely recommend this space to anyone looking for some privacy in a chill pad.",5
22293087,223714063,"2018-01-01",162513332,"Cori","Susan was very nice and easy to communicate with, timely responses. The room was adequate for 2 people and no issues with bathroom traffic (since shared bathroom). Location is great, so close to Time Square that we could walk to so many things without having to take the subway.",4
22293243,223701030,"2018-01-01",160276645,"Mari","Clearly recommended option a NYC. We have had a great appartment and host. Nice hospitality and help received everytime. Host always available which is very important when you are away.  Location is excellent. We'll clearly come back to Reza's place in the future.",4
22293742,222322588,"2017-12-29",89431137,"Carla","Nicole's place was very comfortable & suited our needs for a short visit to New York. We had never been to New York, so the neighborhood seemed a little scary, but everyone was very nice. It was very quiet, which surprised us & we were comfortable walking at night, since there were others doing so as well. We noticed a lot of people walking their dogs in the neighborhood & the neighbors were very pleasant as well. There are many places to eat nearby as well as little grocery shops. The subway is about a 5 minute walk away. Nichole kept her home nice & warm & it was a nice retreat from the super cold weather. The master bedroom bed was so comfortable, that my husband had to ask what kind it was. 
     Nichole gave great advice on nearby places to eat & shop. We would definitely stay here again. Excellent value. 
     Thank you Nichole.",5
22294073,223747227,"2018-01-01",86632538,"Patrick","My stay in Queens was fantastic. The apartment is simple and functional and it fulfilled exactly what I was looking for; a bed and my own door to it. The heated floors were a nice touch though I would bring slippers next time because it could get a little too toasty! Eric was extremely accommodating especially to my asking for a two hour extended stay time because of the late holiday festivities that revolve around New Years. Upon checking in, I received the keys, was told how everything works, and did not see our host again. However, he was readily available through text. I enjoyed the privacy of the room and that of which the host gave us. 
I recommend this place for those looking for a simple place to crash.",4
22294405,224257910,"2018-01-02",131253839,"Amyelo","Margarita was an amazing host! She communicated extremely well and left notes and candies to welcome our stay. Place was exactly as described. Just minutes from the C and 1 Train and get to anywhere in Manhattan within 5 to 40 minutes by Subway. Lots of eating places around the place and a great bakery on 161 st and Broadway, La Estrella that has amazing breakfast,pastries and coffee. We went from the Holidays after X-Mas to after New Years and the weather was frigid but her place and the building was ALWAYS nice and warm! A GREAT VALUE! A EVEN GREATER HOST!",5
