LotArea,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,BsmtFinSF1,BsmtUnfSF,Electrical,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,YrSold,SalePrice
9856,1Fam,2Story,1900,2005,Hip,0,716,FA,2014,2,0,5,8,0,1900,2,624,0,72,0,2006,169000
9906,1Fam,2Story,1925,1950,Gable,0,686,SB,1328,1,0,3,8,0,1940,1,210,0,172,0,2006,107000
9600,1Fam,1.5Fin,1948,1950,Gable,276,936,FA,1668,1,0,3,6,0,1948,1,240,0,0,0,2006,135000
5520,1Fam,1.5Fin,1920,1980,Gable,284,863,SB,1657,1,0,4,9,1,1920,1,162,0,0,0,2006,111500
9600,1Fam,1.5Fin,1900,2004,Gable,381,399,SB,1416,1,0,3,7,0,1956,2,400,0,24,0,2006,156500
9600,1Fam,2Story,1925,1990,Gable,16,712,SB,1641,1,1,3,6,1,1925,2,546,0,0,0,2006,178000
6451,1Fam,2Story,1900,1970,Gable,208,504,SB,1428,1,0,4,7,0,1985,2,576,264,0,0,2006,139900
3960,1Fam,2Story,1930,1950,Gable,0,502,SB,1004,1,0,2,5,1,1930,1,200,280,0,0,2006,105000
5684,1Fam,1Story,1930,2005,Hip,0,813,FA,813,1,0,2,5,0,1932,1,270,0,113,0,2006,110000
7745,2fmCon,1.5Fin,1900,1950,Gable,0,938,SB,1951,2,0,4,9,0,1993,2,576,0,6,0,2006,111500
7741,1Fam,1Story,1924,1950,Gable,143,817,FA,1032,1,0,2,5,0,1995,1,280,0,0,0,2006,108000
5633,1Fam,1Story,1925,1950,Gable,0,844,SB,844,1,0,2,5,0,1925,1,216,50,81,0,2006,111500
9000,1Fam,2Story,1880,1991,Gable,0,636,FA,1750,1,0,3,8,0,1937,1,240,0,0,0,2006,124000
7200,1Fam,1Story,1950,1950,Gable,0,576,SB,864,1,0,2,5,0,1952,1,528,0,0,0,2006,105000
4400,1Fam,1.5Fin,1920,1950,Gable,0,648,FA,1118,1,0,2,6,0,1990,2,440,0,0,0,2006,116000
7614,1Fam,2Story,1905,1950,Gable,0,738,FA,1376,1,0,2,7,0,1930,1,216,0,0,0,2006,96900
6000,2fmCon,1Story,1955,1955,Hip,576,384,FA,960,1,0,3,5,0,1976,2,576,0,0,0,2006,135500
6000,1Fam,1.5Fin,1924,1950,Gable,0,816,SB,1566,1,1,5,7,0,1976,2,450,24,0,0,2006,139000
9576,1Fam,1.5Fin,1945,1950,Gable,310,460,SB,1182,1,1,3,5,0,1945,1,378,0,0,0,2006,120000
5820,1Fam,1Story,1955,2005,Gable,256,906,SB,1163,1,0,3,6,0,1955,1,220,142,98,0,2006,126175
5747,1Fam,1Story,1920,1950,Gable,0,798,SB,840,1,0,2,5,0,1938,1,250,112,0,0,2006,64000
9142,2fmCon,2Story,1910,1950,Gable,0,1020,FP,1928,2,0,4,9,0,1910,1,440,0,60,0,2006,137000
9600,1Fam,2Story,1900,1950,Gable,0,1095,SB,1774,2,0,4,8,0,1920,3,779,0,0,0,2006,87000
10800,1Fam,2.5Unf,1914,1970,Gable,390,490,SB,1768,1,1,2,6,2,1914,2,320,0,341,0,2006,163000
6300,1Fam,2.5Unf,1910,2005,Gable,0,1226,SB,2104,2,0,5,9,0,1910,2,432,0,341,0,2006,155000
5000,1Fam,1.5Fin,1900,1950,Gable,0,540,FA,1440,1,0,3,6,0,1940,1,352,0,0,0,2006,79000
8850,1Fam,2.5Unf,1916,1950,Gable,0,815,SB,1690,1,0,3,7,1,1916,1,225,0,0,0,2006,144000
3600,1Fam,2Story,1910,1993,Gable,0,684,FA,1368,1,0,3,7,0,1930,1,216,0,158,0,2006,114504
7200,1Fam,2Story,1920,1950,Hip,0,596,SB,1762,1,1,4,8,0,1989,2,576,36,0,0,2006,157000
11340,1Fam,1Story,1923,1950,Gable,0,1200,FA,1200,1,0,4,7,0,1923,1,312,0,0,0,2006,125000
5976,Duplex,2Story,1920,1950,Hip,0,624,FA,1248,2,0,2,8,0,0,0,0,0,130,0,2006,93500
9750,1Fam,1Story,1958,1958,Hip,0,960,SB,960,1,0,3,5,0,2002,2,624,0,0,0,2006,125000
4761,1Fam,1.5Unf,1918,1950,Gable,0,1020,FP,1020,1,0,2,5,0,0,0,0,0,0,0,2006,64500
7446,1Fam,1Story,1941,1950,Gable,266,522,FA,788,1,0,2,4,2,0,0,0,0,0,0,2006,1.00E+05
6435,1Fam,1.5Fin,1939,1950,Gable,0,972,SB,1577,1,0,3,6,1,1939,1,312,0,0,0,2006,140200
11737,1Fam,2Story,1924,1996,Gambrel,0,848,SB,1827,1,0,2,9,1,1943,1,240,27,36,0,2006,202500
5000,1Fam,1.5Fin,1947,1950,Gable,399,605,SB,1664,2,0,3,7,2,1950,2,420,0,24,0,2006,159000
7800,2fmCon,1.5Fin,1939,1950,Gable,507,286,SB,1118,1,0,3,5,1,1939,2,410,0,0,0,2006,119900
6240,1Fam,1.5Fin,1934,1950,Gable,0,816,SB,1176,1,0,3,6,1,1985,2,528,112,0,0,2006,114500
6240,1Fam,1.5Fin,1936,1950,Gable,0,896,FA,1344,1,0,3,7,0,1936,1,240,200,114,0,2006,115000
6120,1Fam,1.5Fin,1930,1950,Gable,347,381,SB,1162,1,0,3,6,0,1930,1,258,0,24,0,2006,75000
6120,1Fam,1Story,1925,1950,Gable,489,279,SB,1015,1,0,3,6,0,1925,1,450,0,0,0,2006,88000
6240,1Fam,1.5Fin,1947,1950,Gable,0,0,SB,912,1,0,2,3,0,0,0,0,0,0,0,2006,80500
6240,1Fam,1.5Fin,1928,1950,Gable,0,1042,SB,1576,1,0,3,8,1,1928,1,225,0,0,0,2006,149000
6120,1Fam,1.5Fin,1930,1984,Gable,0,741,SB,1324,1,0,3,7,0,1930,1,180,0,0,0,2006,110000
6000,1Fam,1Story,1925,1980,Gable,397,706,SB,1103,1,0,2,5,1,1976,2,440,166,120,0,2006,110500
6000,1Fam,1Story,1921,1950,Gable,616,0,SB,616,1,0,2,4,0,1921,1,205,0,0,0,2006,89000
6380,1Fam,1.5Unf,1922,1950,Gable,0,993,FA,1048,1,0,2,5,1,1922,1,280,0,0,0,2006,113000
11672,1Fam,1Story,1925,1950,Gable,0,816,FA,816,1,0,2,4,0,1925,1,210,168,0,0,2006,109000
33120,1Fam,1.5Fin,1962,1962,Gable,0,1595,SB,2486,2,0,5,8,1,1962,2,576,0,0,0,2006,220000
9873,2fmCon,1Story,1970,1970,Gable,789,171,SB,960,1,0,3,6,0,1970,2,576,0,288,0,2006,129000
5310,1Fam,1.5Fin,1910,2003,Hip,0,485,SB,1635,1,0,2,5,0,1950,1,255,394,0,0,2006,117000
7518,1Fam,2Story,1910,2004,Gable,0,396,SB,1330,1,0,3,7,0,2001,1,390,0,72,0,2006,116500
9000,1Fam,1Story,1919,1950,Gable,0,610,FA,819,1,0,2,4,0,0,0,0,0,0,0,2006,72000
8600,1Fam,1.5Fin,1937,1950,Gable,0,780,SB,1376,2,0,3,7,1,1937,1,198,0,0,0,2006,119500
7200,1Fam,1.5Fin,1938,1995,Gable,0,803,SB,1360,1,1,2,6,0,1951,1,297,0,65,0,2006,125500
9786,1Fam,1Story,1922,1950,Hip,0,1007,SB,1077,1,0,3,6,1,1922,1,210,0,100,0,2006,91000
6780,2fmCon,1.5Fin,1935,1982,Gable,490,30,SB,754,1,0,2,5,0,0,0,0,53,0,0,2006,84500
7200,1Fam,1Story,1930,1950,Gable,343,641,FF,984,1,0,3,6,0,1930,1,308,0,0,0,2006,90000
12375,1Fam,1.5Fin,1951,1951,Gable,329,477,SB,1422,1,0,3,7,1,1951,1,288,0,0,0,2006,137500
11136,Duplex,1Story,1964,1964,Gable,0,1921,SB,1921,2,0,4,8,0,1964,2,576,0,180,0,2006,150000
21370,1Fam,1Story,1950,1950,Gable,0,0,FA,1640,1,0,3,7,1,1950,2,394,0,0,0,2006,131000
6930,1Fam,SLvl,1958,1958,Hip,300,468,FF,1352,1,0,3,6,0,1958,1,288,168,0,0,2006,130000
8250,1Fam,1Story,1935,1950,Gable,0,0,SB,1032,1,0,2,6,1,1939,1,260,0,0,0,2006,125000
5220,1Fam,1Story,1936,1950,Gable,0,830,SB,879,1,0,2,4,0,1936,1,180,0,108,0,2006,80000
5500,1Fam,1Story,2004,2004,Shed,510,190,SB,1073,2,0,2,4,0,2004,1,246,0,120,0,2006,157000
11235,1Fam,1Story,1963,1979,Gable,547,504,SB,1382,1,1,3,6,1,1974,2,459,0,82,0,2006,148000
10791,Duplex,1Story,1967,1967,Gable,0,0,SB,1296,2,0,2,6,0,1967,2,516,0,0,0,2006,90000
8414,1Fam,1Story,1963,2003,Hip,663,396,SB,1068,1,0,3,6,0,1963,1,264,192,0,0,2006,154500
11327,1Fam,1Story,1967,1967,Hip,779,285,SB,1064,1,0,3,6,1,1967,2,528,314,48,0,2006,153600
11777,1Fam,SLvl,1966,1966,Gable,328,285,SB,1320,1,0,3,6,2,1966,2,564,160,68,0,2006,164500
10366,1Fam,SLvl,1964,1964,Gable,456,456,SB,934,1,0,2,4,0,1964,1,336,77,0,0,2006,132000
9000,1Fam,1Story,1966,1966,Gable,773,286,SB,1059,1,0,3,6,0,1966,1,286,0,88,0,2006,142500
11553,1Fam,1Story,1968,1968,Hip,673,378,SB,1159,1,1,3,7,1,1968,1,336,466,0,0,2006,158000
7844,1Fam,2Story,1978,1978,Hip,209,463,SB,1400,1,1,3,6,1,1978,2,440,0,0,0,2006,149500
9535,1Fam,1Story,1967,1967,Gable,194,0,SB,1458,1,1,3,7,1,1967,2,512,284,0,0,2006,165000
10335,1Fam,1Story,1968,1993,Gable,570,891,SB,1721,2,1,3,7,1,1968,2,440,0,96,0,2006,180000
7176,1Fam,SLvl,1978,1978,Gable,794,166,SB,1040,1,0,3,6,1,1979,2,616,131,0,0,2006,160500
9662,Duplex,1Story,1977,1977,Gable,0,1967,SB,1967,2,0,6,10,0,1977,2,580,170,0,0,2006,156500
8235,Duplex,1Story,1977,1977,Gable,483,1466,SB,1949,2,0,6,10,0,1977,2,586,32,0,0,2006,157000
13650,1Fam,1.5Fin,1958,1958,Gable,57,554,SB,1920,2,0,4,8,1,1958,2,451,0,0,0,2006,172500
13125,1Fam,1Story,1957,2000,Gable,168,284,SB,1803,2,0,3,8,1,1957,2,484,0,0,0,2006,155000
17920,1Fam,1Story,1955,1974,Hip,306,372,SB,1779,1,1,3,6,1,1955,2,454,0,418,0,2006,170000
17529,1Fam,1Story,1924,1950,Gable,0,872,FF,872,1,0,2,5,1,1924,1,322,0,0,0,2006,105000
10246,1Fam,SLvl,1965,2001,Gable,648,0,SB,960,0,0,0,3,0,1965,1,364,88,0,0,2006,145000
14175,1Fam,1Story,1956,1987,Gable,988,200,SB,1437,1,1,3,6,1,1999,2,576,304,0,0,2006,168000
20355,1Fam,1Story,1967,1967,Gable,810,229,SB,1830,1,0,2,6,2,1967,2,521,0,115,0,2006,278000
13050,1Fam,1Story,1963,1963,Flat,104,46,SB,1000,1,0,1,4,2,1993,2,575,238,0,0,2006,164000
15593,1Fam,1.5Fin,1953,1953,Gable,603,701,SB,2287,2,0,3,7,1,1953,2,667,0,21,0,2006,225000
10820,1Fam,SFoyer,1971,1972,Gable,535,88,SB,810,1,0,2,4,0,1973,2,576,0,0,0,2006,130000
13350,1Fam,1Story,1974,1974,Hip,762,102,SB,894,1,0,3,5,1,1974,2,440,241,0,0,2006,142500
1700,Twnhs,1.5Fin,1980,1981,Gable,397,33,SB,1700,2,1,2,7,0,1980,1,450,188,36,0,2006,148400
5271,1Fam,1Story,1986,1986,Gable,1082,371,SB,1453,1,1,2,6,1,1986,2,445,0,80,0,2006,190000
9375,1Fam,1Story,1954,1954,Gable,799,168,SB,1350,1,1,3,6,1,1954,2,504,237,0,0,2006,146000
6488,1Fam,1.5Fin,1942,1950,Gable,230,569,FA,1150,1,0,3,6,2,1942,1,215,264,0,0,2006,128000
7800,1Fam,2Story,1948,2002,Gable,603,293,SB,2008,3,0,3,8,0,1948,1,230,103,0,0,2006,225000
19690,1Fam,SLvl,1966,1966,Flat,0,697,SB,2201,2,0,4,8,1,1966,2,432,586,236,738,2006,274970
19950,1Fam,2Story,1928,1950,Gable,0,672,SB,2009,2,0,4,8,2,1928,3,795,0,42,0,2006,235000
19800,1Fam,2.5Unf,1935,1990,Gable,425,1411,SB,3672,3,1,5,7,2,1993,2,836,684,80,0,2006,415000
11679,1Fam,SLvl,1962,1962,Gable,612,0,SB,1560,2,0,3,6,1,1962,2,528,453,253,0,2006,182000
12048,1Fam,1Story,1952,2002,Gable,0,0,SB,1488,1,0,3,7,1,2002,2,569,0,189,0,2006,135000
10519,1Fam,1Story,1955,1999,Hip,0,1057,SB,1057,1,0,3,6,0,1955,1,288,0,0,0,2006,137000
9525,1Fam,1.5Fin,1954,1972,Gable,444,550,SB,1855,2,0,4,7,0,1954,1,325,182,0,0,2006,136900
9525,1Fam,1.5Fin,1953,1953,Gable,468,532,SB,1609,1,1,5,7,0,1953,1,305,0,0,0,2006,149900
6420,1Fam,1Story,1952,1952,Gable,210,219,FA,1148,1,0,2,6,0,1952,1,308,0,0,0,2006,123500
8335,1Fam,1Story,1954,1954,Gable,0,0,SB,1124,1,0,3,5,1,0,0,0,0,36,0,2006,93000
7585,1Fam,1.5Fin,1948,1950,Gable,0,810,FA,1456,1,0,4,7,1,1954,1,280,0,0,0,2006,91500
11200,1Fam,1Story,1985,1985,Gable,1258,40,SB,1298,2,0,3,5,1,1985,2,403,165,26,0,2006,180000
12128,1Fam,2Story,1989,1989,Gable,549,319,SB,2559,2,1,4,9,1,1989,2,506,0,245,0,2006,209000
9554,1Fam,2Story,1993,1994,Gable,380,397,SB,1911,2,1,3,8,1,1993,2,471,182,81,0,2006,215000
9069,Duplex,SFoyer,1993,1993,Gable,261,0,SB,1440,2,0,2,8,0,1993,4,920,288,0,0,2006,224500
11003,1Fam,2Story,2005,2006,Gable,0,1308,SB,1876,2,1,3,7,0,2005,3,848,0,40,0,2006,229800
7488,1Fam,1Story,2005,2005,Gable,393,815,SB,1208,2,0,2,6,0,2005,2,632,105,58,0,2006,183600
7406,1Fam,1Story,2006,2006,Gable,684,515,SB,1220,2,0,2,6,0,2006,2,632,105,54,0,2006,194000
6762,1Fam,1Story,2006,2006,Gable,0,1286,SB,1294,2,0,2,6,1,2006,2,662,168,55,0,2006,193879
11210,1Fam,1Story,2005,2006,Gable,20,1594,SB,1614,2,0,3,7,0,2005,3,865,144,59,0,2006,221500
8990,1Fam,1Story,2006,2006,Gable,0,1498,SB,1498,2,0,2,5,0,2006,2,675,351,33,0,2006,204900
8760,1Fam,2Story,2006,2006,Gable,464,927,SB,1962,2,1,3,7,0,2006,3,868,0,90,0,2006,239799
13377,1Fam,1Story,2006,2006,Hip,1576,260,SB,1846,2,0,3,7,1,2006,2,495,0,32,0,2006,233555
11645,1Fam,1Story,2005,2005,Gable,1300,434,SB,1734,2,0,3,7,0,2005,2,660,160,24,0,2006,260000
11645,1Fam,1Story,2005,2006,Hip,1122,448,SB,1590,2,1,2,6,0,2005,3,754,176,80,0,2006,294900
10984,1Fam,2Story,2005,2006,Gable,0,945,SB,1809,2,1,3,8,0,2005,2,638,144,54,0,2006,209700
9316,1Fam,1Story,2005,2005,Gable,56,1558,SB,1614,2,0,3,7,1,2005,2,576,100,45,0,2006,225000
9316,1Fam,2Story,2005,2005,Gable,0,784,SB,1596,2,1,3,6,0,2005,2,610,144,45,0,2006,181000
10041,1Fam,2Story,1992,1992,Gable,789,119,SB,1915,2,1,3,8,1,1992,2,506,120,150,0,2006,220000
36500,1Fam,1Story,1964,1964,Gable,812,812,SB,1582,2,0,4,7,0,1964,2,390,168,198,0,2006,190000
21453,1Fam,SLvl,1969,1969,Flat,938,0,SB,988,1,0,1,4,2,1969,2,540,0,130,0,2006,180000
70761,1Fam,1Story,1975,1975,Gable,655,878,SB,1533,2,0,2,5,2,1975,2,576,200,54,0,2006,280000
12000,1Fam,1Story,1968,1968,Gable,853,535,SB,1388,2,0,3,6,1,1968,2,522,0,58,0,2006,158900
8846,1Fam,SFoyer,1996,1996,Gable,298,572,SB,914,1,0,2,5,0,1998,2,576,0,0,0,2006,148000
13015,1Fam,1Story,1996,1996,Gable,0,1100,SB,1100,1,1,3,5,0,1996,2,462,0,0,0,2006,145000
12438,1Fam,2Story,1995,1995,Gable,0,781,SB,1499,2,1,3,6,1,1995,2,473,413,91,0,2006,187000
8685,1Fam,1Story,1998,1998,Gable,846,579,SB,1425,2,0,3,5,0,1998,2,591,0,130,0,2006,193000
13568,1Fam,1Story,1995,1995,Gable,716,274,SB,990,1,0,3,5,0,1996,2,576,224,0,0,2006,156000
9100,1Fam,1Story,2000,2000,Gable,1400,125,SB,1525,2,0,3,6,0,2000,2,541,219,36,0,2006,235000
9236,1Fam,1Story,1997,1997,Gable,1200,279,SB,1494,2,0,3,6,0,1997,2,576,168,27,0,2006,217000
10264,1Fam,1Story,1999,1999,Gable,1162,426,SB,1588,2,0,3,6,0,1999,2,472,158,29,0,2006,214000
9272,1Fam,2Story,1999,1999,Gable,500,342,SB,1749,2,1,3,7,0,1999,2,515,140,85,0,2006,196000
13426,1Fam,2Story,1999,2000,Gable,894,57,SB,1779,2,1,3,7,1,1999,2,586,208,107,0,2006,217000
13450,1Fam,2Story,2002,2002,Gable,700,216,SB,1861,2,1,3,8,0,2002,2,492,146,91,0,2006,2.00E+05
13704,1Fam,1Story,2001,2002,Gable,0,1541,SB,1541,2,0,3,6,1,2001,3,843,468,81,0,2006,205000
10780,1Fam,SLvl,1976,1976,Gable,483,428,SB,954,1,0,3,6,0,1976,2,576,0,0,0,2006,132500
8340,1Fam,2Story,1977,1977,Gable,509,166,SB,1388,1,1,3,6,0,1977,1,317,406,36,0,2006,157500
10385,1Fam,SLvl,1978,1978,Gable,595,0,SB,1282,2,0,3,6,0,1989,3,672,386,0,0,2006,174000
9920,1Fam,1Story,1969,1969,Gable,523,448,SB,971,1,1,3,5,1,1969,1,300,0,0,0,2006,128500
9560,1Fam,1Story,1972,1972,Hip,360,504,SB,864,1,0,3,5,0,1972,1,288,0,0,0,2006,128500
9800,1Fam,1Story,1972,1972,Gable,894,0,SB,894,1,0,3,5,0,1975,2,552,256,0,0,2006,149900
7200,1Fam,1Story,1972,1972,Gable,437,427,SB,864,1,0,3,5,0,1977,1,297,0,0,0,2006,119900
11367,1Fam,2Story,2002,2002,Gable,932,133,SB,1989,2,1,3,7,1,2002,2,586,199,60,0,2006,255000
9930,1Fam,2Story,2002,2002,Gable,456,370,SB,1762,2,1,3,6,0,2002,2,591,320,54,0,2006,222000
9468,1Fam,2Story,1999,1999,Gable,639,201,SB,1755,2,1,3,7,1,1999,2,530,176,73,0,2006,214000
11088,1Fam,1Story,2002,2002,Hip,872,476,SB,1358,1,1,1,5,1,2002,2,418,68,166,0,2006,220000
14781,1Fam,1Story,2001,2002,Hip,0,1753,SB,1787,2,0,3,7,1,2001,3,748,198,150,0,2006,275000
8726,1Fam,2Story,2002,2002,Gable,0,872,SB,1909,2,1,4,8,0,2002,2,529,0,108,0,2006,197000
8125,1Fam,1Story,2002,2002,Gable,986,668,SB,1654,2,0,3,6,0,2002,3,900,0,136,0,2006,230000
10566,1Fam,2Story,1999,1999,Gable,920,170,SB,2214,2,1,3,8,1,1999,3,646,197,80,0,2006,268500
21533,1Fam,2Story,1996,1997,Gable,0,1065,SB,2049,2,1,4,9,1,1997,2,467,120,48,0,2006,210900
11250,1Fam,2Story,1998,1998,Gable,796,258,SB,1939,2,1,3,8,1,1998,3,555,128,84,0,2006,227000
11250,1Fam,2Story,1995,1996,Gable,685,245,SB,1995,2,1,4,8,1,1995,2,610,275,170,0,2006,237000
9750,1Fam,2Story,1998,1998,Gable,975,133,SB,2097,2,1,3,8,1,1998,2,583,253,170,0,2006,274300
9100,1Fam,1Story,2004,2005,Hip,24,1836,SB,1836,2,0,3,8,1,2004,2,484,120,33,0,2006,216837
4435,TwnhsE,1Story,2003,2003,Gable,717,131,SB,848,1,0,1,4,0,2003,2,420,140,0,0,2006,133000
4435,TwnhsE,1Story,2004,2004,Gable,662,186,SB,848,1,0,1,3,1,2004,2,420,140,0,0,2006,155900
15611,1Fam,2Story,2006,2006,Gable,0,1079,SB,1919,2,1,3,8,1,2006,2,685,0,51,0,2006,233230
8810,1Fam,1Story,2003,2003,Gable,1000,390,SB,1390,2,0,3,7,0,2003,2,545,0,68,0,2006,207000
12393,1Fam,2Story,2004,2005,Gable,0,847,SB,1948,2,1,4,8,1,2004,2,434,100,48,0,2006,195000
9135,1Fam,1Story,2003,2003,Gable,340,1342,SB,1700,2,0,3,7,0,2003,2,544,192,23,0,2006,2.00E+05
8581,1Fam,2Story,2006,2006,Gable,0,851,SB,1737,2,1,3,7,0,2006,2,578,0,105,0,2006,203160
8400,1Fam,2Story,2005,2005,Gable,0,784,SB,1611,2,1,3,6,0,2005,2,572,144,36,0,2006,195800
10084,1Fam,1Story,2005,2006,Gable,24,1528,SB,1552,2,0,3,7,0,2005,3,782,144,20,0,2006,212900
11645,1Fam,2Story,2004,2004,Gable,0,860,SB,1720,2,1,3,7,0,2004,2,565,0,70,0,2006,196500
8772,1Fam,1Story,2005,2006,Gable,996,340,SB,1336,2,0,3,6,0,2005,2,502,136,43,0,2006,198000
8846,1Fam,2Story,2005,2006,Gable,0,750,SB,1500,2,1,3,6,0,2005,2,564,0,35,0,2006,173900
8461,1Fam,2Story,2005,2006,Gable,0,728,SB,1456,2,1,3,8,1,2005,2,390,0,24,0,2006,163990
8767,1Fam,1Story,2005,2005,Gable,24,1286,SB,1310,2,0,3,6,1,2005,2,400,0,0,0,2006,164990
8777,1Fam,2Story,1910,2000,Gable,173,166,SB,1436,2,0,3,6,0,1950,2,528,147,0,0,2006,98000
17755,1Fam,1Story,1959,1959,Gable,176,1290,SB,1466,1,1,3,6,2,1959,2,528,0,140,0,2006,149900
8877,1Fam,1Story,1951,1951,Gable,836,0,FF,1220,1,0,2,6,0,1951,2,396,0,0,0,2006,102000
7840,Duplex,SFoyer,1975,1975,Flat,976,0,SB,1012,2,0,4,4,0,0,0,0,0,0,0,2006,127500
9400,Duplex,SFoyer,1975,1975,Flat,945,0,SB,980,2,0,4,4,0,0,0,0,0,0,0,2006,127500
16133,1Fam,1Story,1969,1969,Gable,847,329,SB,1176,1,0,2,5,0,1969,1,360,0,92,0,2006,119900
7162,1Fam,2Story,2003,2004,Hip,0,796,SB,1724,2,1,3,8,1,2003,2,616,168,57,0,2006,196500
11060,1Fam,2Story,2003,2005,Gable,0,1150,SB,2314,2,1,3,9,1,2003,2,502,0,274,0,2006,229000
3675,TwnhsE,SLvl,2005,2005,Gable,547,0,SB,1072,1,0,2,5,0,2005,2,525,0,28,0,2006,145000
3675,TwnhsE,SFoyer,2005,2006,Gable,547,0,SB,1072,2,0,2,5,0,2005,2,525,0,44,0,2006,140000
3675,TwnhsE,SFoyer,2005,2006,Gable,547,0,SB,1072,1,0,2,5,0,2005,2,525,0,44,0,2006,142500
2522,Twnhs,2Story,2004,2004,Gable,0,970,SB,1709,2,0,3,7,0,2004,2,380,0,40,0,2006,134000
2522,Twnhs,2Story,2004,2004,Gable,0,970,SB,1709,2,0,3,7,0,2004,2,380,0,40,0,2006,130000
2522,Twnhs,2Story,2004,2006,Gable,0,970,SB,1709,2,0,3,7,0,2004,2,380,0,40,0,2006,130000
2522,Twnhs,2Story,2004,2004,Gable,0,970,SB,1709,2,0,3,7,0,2004,2,380,0,40,0,2006,137500
3363,TwnhsE,2Story,2004,2004,Gable,0,976,SB,1708,2,0,3,7,0,2004,2,380,0,40,0,2006,130000
6956,1Fam,1.5Fin,1948,1950,Gable,0,624,SB,936,1,0,3,5,0,1948,1,265,0,0,0,2006,97900
7822,1Fam,1.5Fin,1915,1950,Gable,0,832,FF,1338,2,0,3,7,0,1974,2,528,0,0,0,2006,92000
8707,1Fam,1.5Fin,1924,1950,Gable,0,1093,FF,1669,1,1,4,9,0,1924,1,288,0,0,0,2006,107000
8410,1Fam,1.5Fin,1910,1996,Gambrel,0,658,SB,1184,1,0,5,8,0,0,0,0,0,151,0,2006,81000
9738,1Fam,1.5Fin,1924,1950,Gable,392,392,SB,1221,1,0,4,7,0,1965,1,392,0,0,0,2006,104900
8172,1Fam,1Story,1955,1990,Hip,167,697,SB,864,1,0,2,5,0,1957,2,572,0,0,0,2006,115000
16012,1Fam,1Story,1954,1968,Hip,691,263,SB,1482,2,0,3,6,1,1956,2,609,0,30,0,2006,125000
8248,1Fam,1.5Fin,1918,1950,Gable,0,686,SB,1250,1,1,3,7,0,1955,1,280,207,0,0,2006,116000
8248,1Fam,1.5Fin,1922,1950,Gable,0,864,SB,1414,1,0,3,8,1,0,0,0,0,0,0,2006,83000
6204,1Fam,2.5Fin,1912,1950,Gable,0,795,SB,2230,1,0,5,10,0,1997,1,440,0,188,0,2006,118500
11388,1Fam,1.5Fin,1910,1993,Gable,0,616,SB,1273,1,0,3,5,0,1910,1,275,212,0,0,2006,121000
7082,2fmCon,2Story,1916,1995,Gable,0,686,SB,1928,2,0,5,10,0,0,0,0,0,0,0,2006,160000
8400,1Fam,1.5Fin,1940,2000,Gable,388,552,SB,1595,1,0,2,6,2,1940,1,240,0,0,0,2006,140000
10890,1Fam,1.5Fin,1938,1950,Gable,930,128,SB,1551,2,0,3,6,0,1938,1,240,0,0,0,2006,137000
6430,2fmCon,1.5Fin,1945,1950,Gable,780,0,FF,1340,1,0,3,6,0,1945,1,440,0,0,0,2006,128000
7000,1Fam,2Story,1926,1997,Gable,424,200,SB,1479,1,0,3,6,2,1926,1,312,530,0,0,2006,160000
13132,1Fam,2Story,1914,1950,Gable,0,747,FF,1784,1,1,4,9,0,1914,1,180,203,40,0,2006,138887
4899,1Fam,2Story,1920,1950,Gable,305,450,SB,1510,1,0,3,6,0,1920,1,216,0,0,0,2006,149000
6000,1Fam,1.5Fin,1926,1950,Gable,0,1008,SB,1522,2,0,4,7,0,0,0,0,0,0,0,2006,102000
9399,1Fam,2.5Unf,1919,1950,Gable,0,818,SB,1636,1,1,4,7,1,1919,1,288,0,0,0,2006,167000
7588,1Fam,2Story,1920,1950,Gable,352,441,SB,1802,1,1,4,9,1,1920,1,216,0,0,0,2006,200100
10164,1Fam,1.5Fin,1939,1950,Gable,646,346,SB,1465,2,0,3,6,2,1939,1,240,0,126,0,2006,131000
6191,1Fam,1.5Fin,1941,1950,Gable,384,440,SB,1288,1,0,4,6,0,1941,1,240,0,0,0,2006,112000
9550,1Fam,2Story,1915,1970,Gable,216,540,SB,1717,1,0,3,7,1,1998,3,642,0,35,0,2006,140000
21780,1Fam,2Story,1920,1950,Gable,0,817,FF,1550,1,1,3,7,1,1937,1,318,0,0,0,2006,195000
11435,1Fam,2Story,1929,1950,Gable,0,792,SB,1517,1,0,3,7,2,1931,2,400,0,0,0,2006,230000
12400,1Fam,1.5Fin,1940,1950,Gable,602,299,SB,1717,1,1,2,7,1,1940,1,410,0,0,0,2006,194000
11600,1Fam,1Story,1922,1950,Gable,0,700,SB,1180,1,0,2,5,1,1922,1,252,0,0,0,2006,137500
11500,1Fam,1.5Fin,1936,1987,Gable,223,794,SB,2057,1,1,3,6,1,1936,1,180,0,0,0,2006,250000
8170,1Fam,1.5Fin,1929,1950,Gable,526,496,FA,1671,2,0,4,7,1,1963,2,451,0,0,0,2006,218000
16560,1Fam,2Story,1932,1950,Gable,503,449,SB,2345,2,1,4,9,1,1932,2,360,0,0,0,2006,239000
12320,1Fam,2Story,1932,1990,Gable,0,637,SB,1609,1,1,3,8,2,1963,3,579,0,0,0,2006,199500
